SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,108 Marietta Dr,SAN FRANCISCO,CA,94127,1095000,3,2.0,SAN FRANCISCO,1106,2509,1943,6,990,,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/108-Marietta-Dr-94127/home/1412362,MLSListings,ML81864123,N,Y,37.7409698,-122.4484268
MLS Listing,,Single Family Residential,111 States St,SAN FRANCISCO,CA,94114,1995000,3,2.5,SAN FRANCISCO,1794,1437,1931,15,1112,,Active,October-2-2021 12:00 PM,October-2-2021 02:30 PM,http://www.redfin.com/CA/San-Francisco/111-States-St-94114/home/1557402,MLSListings,ML81862760,N,Y,37.7631832,-122.4376521
MLS Listing,,Condo/Co-op,249 Shipley St #2,San Francisco,CA,94107,768000,1,1.5,San Francisco,892,5591,1999,20,861,754,Active,,,http://www.redfin.com/CA/San-Francisco/249-Shipley-94107/unit-2/home/12396891,San Francisco MLS,421593818,N,Y,37.7788907,-122.40378
MLS Listing,,Single Family Residential,669 Marina Blvd,San Francisco,CA,94123,8998000,5,5.0,San Francisco,4752,4944,1931,20,1894,,Active,,,http://www.redfin.com/CA/San-Francisco/669-Marina-Blvd-94123/home/582205,San Francisco MLS,421593475,N,Y,37.8052133,-122.4449164
MLS Listing,,Condo/Co-op,1816 23rd St,San Francisco,CA,94107,899000,2,1.0,San Francisco,1134,6825,1988,21,793,600,Active,,,http://www.redfin.com/CA/San-Francisco/1816-23rd-St-94107/home/1874262,San Francisco MLS,421591828,N,Y,37.7549818,-122.3980981
MLS Listing,,Condo/Co-op,2831 Polk St #1,San Francisco,CA,94109,2250000,2,2.5,San Francisco,1461,,1924,21,1540,538,Active,,,http://www.redfin.com/CA/San-Francisco/2831-Polk-St-94109/unit-1/home/39591886,San Francisco MLS,421592728,N,Y,37.8028958,-122.4234306
MLS Listing,,Single Family Residential,542 27th Ave,SAN FRANCISCO,CA,94121,2995000,3,4.0,SAN FRANCISCO,3810,2400,1999,23,786,,Active,,,http://www.redfin.com/CA/San-Francisco/542-27th-Ave-94121/home/2007755,MLSListings,ML81861532,N,Y,37.7791442,-122.4865593
MLS Listing,,Condo/Co-op,461 2nd St Unit C118,San Francisco,CA,94107,750000,1,1.0,San Francisco,672,56167,1907,23,1116,651,Active,,,http://www.redfin.com/CA/San-Francisco/461-2nd-St-94107/unit-C118/home/1203053,San Francisco MLS,421589274,N,Y,37.783797,-122.3937191
MLS Listing,,Condo/Co-op,253 Oak St,San Francisco,CA,94102,999000,2,1.0,San Francisco,1000,,1912,24,999,315,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/253-Oak-St-94102/home/40615584,San Francisco MLS,421591920,N,Y,37.7747818,-122.4234512
MLS Listing,,Condo/Co-op,2000 Ellis St #205,San Francisco,CA,94115,749000,1,1.0,San Francisco,595,8090,2013,38,1259,466,Active,,,http://www.redfin.com/CA/San-Francisco/2000-Ellis-St-94115/unit-205/home/55244549,San Francisco MLS,421587794,N,Y,37.7816364,-122.439602
MLS Listing,,Condo/Co-op,1998 Broadway #807,San Francisco,CA,94109,1350000,2,2.0,San Francisco,1030,15195,1964,50,1311,1288,Active,,,http://www.redfin.com/CA/San-Francisco/1998-Broadway-94109/unit-807/home/1865773,San Francisco MLS,421583886,N,Y,37.7953251,-122.4298254
MLS Listing,,Single Family Residential,618 Mangels Ave,San Francisco,CA,94127,1940000,3,3.0,San Francisco,1920,3746,1912,56,1010,,Active,,,http://www.redfin.com/CA/San-Francisco/618-Mangels-Ave-94127/home/1719034,San Francisco MLS,421582030,N,Y,37.7332736,-122.4516557
MLS Listing,,Condo/Co-op,163 Shipley St,San Francisco,CA,94107,875000,2,1.0,San Francisco,801,10427,1992,64,1092,599,Active,,,http://www.redfin.com/CA/San-Francisco/163-Shipley-94107/home/1950146,San Francisco MLS,421576170,N,Y,37.7805383,-122.4018925
MLS Listing,,Condo/Co-op,248 Myrtle St,San Francisco,CA,94109,775000,2,1.0,San Francisco,975,3828,1900,150,795,461,Active,,,http://www.redfin.com/CA/San-Francisco/248-Myrtle-St-94109/home/1491675,San Francisco MLS,421544867,N,Y,37.7851652,-122.4222724
MLS Listing,,Single Family Residential,837 Moultrie St,San Francisco,CA,94110,1295000,2,1.0,San Francisco,1532,1750,1936,1,845,,Active,,,http://www.redfin.com/CA/San-Francisco/837-Moultrie-St-94110/home/975128,San Francisco MLS,421596638,N,Y,37.7341957,-122.4160547
MLS Listing,,Condo/Co-op,1282 Hayes St #201,San Francisco,CA,94117,1100000,1,1.0,San Francisco,,2025,,1,,762,Active,October-3-2021 11:00 AM,October-3-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/1282-Hayes-St-94117/unit-201/home/176580054,San Francisco MLS,421600056,N,Y,37.7752239,-122.4372796
MLS Listing,,Condo/Co-op,1521 Sutter St #306,San Francisco,CA,94109,997000,2,2.0,San Francisco,997,10328,2008,1,1000,522,Active,October-2-2021 01:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1521-Sutter-St-94109/unit-306/home/23455122,San Francisco MLS,421599188,N,Y,37.786732,-122.4259523
MLS Listing,,Condo/Co-op,955 South Van Ness Ave,San Francisco,CA,94110,2749000,4,4.0,San Francisco,3125,3430,1900,1,880,,Active,October-3-2021 02:00 PM,October-3-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/955-S-Van-Ness-Ave-94110/home/714362,San Francisco MLS,421599530,N,Y,37.7579026,-122.4164344
MLS Listing,,Single Family Residential,70 Gold Mine Dr,San Francisco,CA,94131,3400000,4,4.0,San Francisco,3477,3053,1895,1,978,,Active,October-3-2021 02:00 PM,October-3-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/70-Gold-Mine-Dr-94131/home/103688463,San Francisco MLS,421599168,N,Y,37.7440453,-122.4373393
MLS Listing,,Multi-Family (2-4 Unit),117 Prospect Ave,San Francisco,CA,94110,1600000,3,2.0,San Francisco,1870,1750,1900,1,856,,Active,October-2-2021 01:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/117-Prospect-Ave-94110/unit-117A/home/1231968,San Francisco MLS,421597265,N,Y,37.7431933,-122.4187094
MLS Listing,,Condo/Co-op,504 46th Ave,San Francisco,CA,94121,995000,3,2.0,San Francisco,1420,1750,1948,1,701,100,Active,,,http://www.redfin.com/CA/San-Francisco/504-46th-Ave-94121/home/1306290,San Francisco MLS,421599461,N,Y,37.778801,-122.5070626
MLS Listing,,Condo/Co-op,39 Boardman Pl #101,San Francisco,CA,94103,948000,1,1.5,San Francisco,1216,6048,1996,1,780,625,Active,October-2-2021 11:00 AM,October-2-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/39-Boardman-Pl-94103/unit-101/home/1933626,San Francisco MLS,421600016,N,Y,37.7747653,-122.4028796
MLS Listing,,Condo/Co-op,350 Broderick St #303,San Francisco,CA,94117,1195000,2,2.0,San Francisco,1071,49213,2007,1,1116,553,Active,,,http://www.redfin.com/CA/San-Francisco/350-Broderick-St-94117/unit-303/home/14884579,San Francisco MLS,421599490,N,Y,37.7734043,-122.4389454
MLS Listing,,Condo/Co-op,1082 De Haro St,San Francisco,CA,94107,1749000,4,3.0,San Francisco,1924,2506,1986,1,909,135,Active,October-2-2021 11:00 AM,October-2-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/1082-De-Haro-St-94107/home/1094331,San Francisco MLS,421599278,N,Y,37.756079,-122.401077
MLS Listing,,Condo/Co-op,1523 Franklin St,San Francisco,CA,94109,2988000,3,3.0,San Francisco,2177,,2021,1,1373,1185,Active,,,http://www.redfin.com/CA/San-Francisco/1523-Franklin-St-94109/unit-04/home/175549007,San Francisco MLS,421599772,N,Y,37.7886202,-122.4239241
MLS Listing,,Condo/Co-op,1042 Pine St,San Francisco,CA,94109,1595000,3,1.5,San Francisco,1355,3437,1909,1,1177,353,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1042-Pine-St-94109/home/28597916,San Francisco MLS,421599864,N,Y,37.7908158,-122.413031
MLS Listing,,Single Family Residential,28 Hill Point Ave,San Francisco,CA,94117,2595000,3,2.0,San Francisco,,,1917,1,,,Active,October-2-2021 10:00 AM,October-2-2021 12:00 PM,http://www.redfin.com/CA/San-Francisco/28-Hill-Point-Ave-94117/home/601642,San Francisco MLS,421599339,N,Y,37.7644914,-122.4556007
MLS Listing,,Condo/Co-op,1501 Greenwich St #501,San Francisco,CA,94123,2095000,3,2.5,San Francisco,1642,12161,2008,1,1276,951,Active,October-3-2021 01:00 PM,October-3-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/1501-Greenwich-St-94123/unit-501/home/23424017,San Francisco MLS,421599037,N,Y,37.8002186,-122.4246967
MLS Listing,,Single Family Residential,479 Naples St,San Francisco,CA,94112,1399000,3,2.0,San Francisco,3373,5000,1909,1,415,,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/479-Naples-St-94112/home/780532,San Francisco MLS,421599449,N,Y,37.7211395,-122.4306881
MLS Listing,,Condo/Co-op,1075 Market St #202,San Francisco,CA,94103,330163,1,1.0,City,648,,2018,1,510,738,Active,,,http://www.redfin.com/CA/San-Francisco/1075-Market-St-94103/unit-202/home/169571383,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40969082,N,Y,37.7808152,-122.4117362
MLS Listing,,Condo/Co-op,3376 22nd St,San Francisco,CA,94110,1279000,3,1.5,San Francisco,1350,2850,1907,1,947,,Active,,,http://www.redfin.com/CA/San-Francisco/3376-22nd-St-94110/home/176578580,San Francisco MLS,421571588,N,Y,37.7553914,-122.4226196
MLS Listing,,Single Family Residential,143 Brighton Ave,SAN FRANCISCO,CA,94112,799000,3,1.0,SAN FRANCISCO,870,2825,1906,1,918,,Active,October-2-2021 12:00 PM,October-2-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/143-Brighton-Ave-94112/home/1283664,MLSListings,ML81864929,N,Y,37.7208466,-122.4553764
MLS Listing,,Multi-Family (2-4 Unit),1743 - 1745 Revere Ave,San Francisco,CA,94124,1649000,7,5.0,San Francisco,3433,2500,2002,1,480,,Active,,,http://www.redfin.com/CA/San-Francisco/1743-Revere-Ave-94124/unit-1745/home/845595,San Francisco MLS,421597212,N,Y,37.7329943,-122.3930397
MLS Listing,,Single Family Residential,32 Rio Verde St,Daly City,CA,94014,1588000,3,3.0,Daly City,2034,2631,2021,1,781,,Active,,,http://www.redfin.com/CA/Daly-City/32-Rio-Verde-St-94014/home/175857075,San Francisco MLS,421599880,N,Y,37.708131,-122.415623
MLS Listing,,Single Family Residential,222 Maynard St,San Francisco,CA,94112,1295000,3,2.0,San Francisco,1968,2750,1927,1,658,,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/222-Maynard-St-94112/home/1868876,San Francisco MLS,421599945,N,Y,37.7293038,-122.4254738
MLS Listing,,Single Family Residential,797 Carolina St,San Francisco,CA,94107,1695000,3,2.0,San Francisco,,2896,1956,1,,,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/797-Carolina-St-94107/home/1281802,San Francisco MLS,421598900,N,Y,37.7585673,-122.3997683
MLS Listing,,Condo/Co-op,180 7th St #205,San Francisco,CA,94103,595000,1,1.0,San Francisco,690,11374,1992,1,862,639,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/180-7th-St-94103/unit-205/home/718632,San Francisco MLS,421598830,N,Y,37.7782055,-122.4100783
MLS Listing,,Single Family Residential,27 States St,San Francisco,CA,94114,1295000,2,2.0,San Francisco,1024,2613,1910,1,1265,,Active,October-2-2021 01:00 PM,October-2-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/27-States-St-94114/home/1927812,San Francisco MLS,421599925,N,Y,37.7632771,-122.435966
MLS Listing,,Single Family Residential,2446 41st Ave,SAN FRANCISCO,CA,94116,1188000,3,2.0,SAN FRANCISCO,1214,2996,1945,1,979,,Active,October-2-2021 01:30 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2446-41st-Ave-94116/home/1271260,MLSListings,ML81864910,N,Y,37.7411327,-122.4990165
MLS Listing,,Multi-Family (2-4 Unit),15 - 17 Hemway Ter,San Francisco,CA,94117,1995000,6,1.0,San Francisco,2916,2664,1913,1,684,,Active,October-2-2021 11:00 AM,October-2-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/15-Hemway-Ter-94117/home/1888469,San Francisco MLS,421590918,N,Y,37.7759026,-122.4484327
MLS Listing,,Condo/Co-op,651 Central Ave,San Francisco,CA,94117,995000,2,1.0,San Francisco,1020,1614,1900,1,975,250,Active,October-2-2021 01:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/651-Central-Ave-94117/home/176577195,San Francisco MLS,421598645,N,Y,37.7757658,-122.444925
MLS Listing,,Multi-Family (2-4 Unit),813 - 817 Chenery St,San Francisco,CA,94131,1795000,9,,San Francisco,3120,2500,,1,575,,Active,,,http://www.redfin.com/CA/San-Francisco/813-Chenery-St-94131/home/2019989,San Francisco MLS,421596866,N,Y,37.7346615,-122.4359294
MLS Listing,,Condo/Co-op,184 5th Ave,San Francisco,CA,94118,1145000,2,2.0,San Francisco,,2256,1921,1,,375,Active,October-2-2021 12:00 PM,October-2-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/184-5th-Ave-94118/home/28890140,San Francisco MLS,421568820,N,Y,37.7853721,-122.4633687
MLS Listing,,Single Family Residential,1883 33rd Ave,San Francisco,CA,94122,1500000,2,1.0,San Francisco,1225,3000,1941,1,1224,,Active,October-3-2021 01:00 PM,October-3-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1883-33rd-Ave-94122/home/644928,San Francisco MLS,421599870,N,Y,37.7520577,-122.4915888
MLS Listing,,Condo/Co-op,1900 Broadway #3,San Francisco,CA,94109,1895000,2,1.5,San Francisco,1315,3765,1920,1,1441,806,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1900-Broadway-94109/unit-3/home/1277581,San Francisco MLS,421583235,N,Y,37.7953105,-122.4285424
MLS Listing,,Single Family Residential,270 Minerva St,San Francisco,CA,94112,1350000,4,3.0,Ocean View,1743,3123,1941,1,775,,Active,October-2-2021 01:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/270-Minerva-St-94112/home/1372523,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40969058,N,Y,37.7158965,-122.4616515
MLS Listing,,Condo/Co-op,67 Hallam St,San Francisco,CA,94103,725000,2,1.0,San Francisco,610,1849,1990,1,1189,125,Active,October-2-2021 01:00 PM,October-2-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/67-Hallam-St-94103/home/1575401,San Francisco MLS,421599492,N,Y,37.7754961,-122.4079678
MLS Listing,,Condo/Co-op,1456 Chestnut St #2,San Francisco,CA,94123,2595000,3,2.0,San Francisco,1685,3437,2013,1,1540,968,Active,,,http://www.redfin.com/CA/San-Francisco/1456-Chestnut-St-94123/unit-2/home/45354171,San Francisco MLS,421598678,N,Y,37.8021271,-122.42737
MLS Listing,,Condo/Co-op,401 Harrison St Unit 9A,San Francisco,CA,94105,1025000,1,1.0,San Francisco,840,,2014,1,1220,1292,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-9A/home/144063877,San Francisco MLS,421599780,N,Y,37.7863747,-122.3919931
MLS Listing,,Single Family Residential,2179 47th Ave,San Francisco,CA,94116,1195000,3,2.0,San Francisco,1611,2996,1946,1,742,,Active,October-2-2021 01:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2179-47th-Ave-94116/home/1211267,San Francisco MLS,421598841,N,Y,37.7458643,-122.5062116
MLS Listing,,Multi-Family (2-4 Unit),1350 - 1352 16th Ave,San Francisco,CA,94122,1500000,4,,San Francisco,2700,3188,1925,1,556,,Active,,,http://www.redfin.com/CA/San-Francisco/1350-16th-Ave-94122/home/1652266,San Francisco MLS,421599798,N,Y,37.7627786,-122.4735062
MLS Listing,,Single Family Residential,398 Santa Ana Ave,San Francisco,CA,94127,1598000,4,4.0,San Francisco,3280,3781,1937,1,487,28,Active,October-2-2021 01:00 PM,October-2-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/398-Santa-Ana-Ave-94127/home/1175477,San Francisco MLS,421598996,N,Y,37.7298796,-122.4687275
MLS Listing,,Condo/Co-op,300 3rd St #720,San Francisco,CA,94107,1175000,2,2.0,San Francisco,1161,,1990,1,1012,895,Active,October-2-2021 12:00 PM,October-2-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/300-3rd-St-94107/unit-720/home/1679314,San Francisco MLS,421599542,N,Y,37.783575,-122.3989455
MLS Listing,,Condo/Co-op,2628 Laguna St,San Francisco,CA,94123,2495000,3,2.5,San Francisco,2225,2449,1900,1,1121,750,Active,October-3-2021 12:00 PM,October-3-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/2628-Laguna-St-94123/home/1312595,San Francisco MLS,421599040,N,Y,37.795761,-122.429869
MLS Listing,,Single Family Residential,251 Ward St,San Francisco,CA,94134,1300000,4,2.5,San Francisco,1680,2247,1908,1,774,,Active,,,http://www.redfin.com/CA/San-Francisco/251-Ward-St-94134/home/780055,San Francisco MLS,421599723,N,Y,37.7183673,-122.4028575
MLS Listing,,Single Family Residential,1308 Anza St,San Francisco,CA,94118,1350000,2,2.0,San Francisco,1450,1875,,1,931,,Active,,,http://www.redfin.com/CA/San-Francisco/1308-Anza-St-94118/home/614933,San Francisco MLS,421599777,N,Y,37.7793821,-122.4623038
MLS Listing,,Condo/Co-op,258 Guerrero,San Francisco,CA,94103,1349000,3,1.5,Mission,1430,,1906,1,943,380,Active,October-2-2021 02:00 PM,October-2-2021 04:30 PM,http://www.redfin.com/CA/San-Francisco/258-Guerrero-St-94103/home/12384848,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40969111,N,Y,37.7670455,-122.4245046
MLS Listing,,Condo/Co-op,40 Levant St,San Francisco,CA,94114,1599000,3,2.0,Corona Hts,1252,,1965,1,1277,,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/40-Levant-St-94114/home/1894996,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40968865,N,Y,37.764439,-122.44256
MLS Listing,,Single Family Residential,1425 Lincoln Way,San Francisco,CA,94122,1380000,4,3.0,San Francisco,1968,2495,1920,1,701,,Active,October-2-2021 02:00 PM,October-2-2021 04:30 PM,http://www.redfin.com/CA/San-Francisco/1425-Lincoln-Way-94122/home/2000028,San Francisco MLS,421599498,N,Y,37.7654293,-122.4734589
MLS Listing,,Single Family Residential,203 9th Ave,San Francisco,CA,94118,1350000,4,4.5,San Francisco,1415,810,1912,1,954,,Active,October-2-2021 01:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/203-9th-Ave-94118/home/1420055,San Francisco MLS,421599372,N,Y,37.7845286,-122.4679425
MLS Listing,,Condo/Co-op,1145 Green St #1,San Francisco,CA,94109,799000,1,1.0,San Francisco,,4498,1915,1,,601,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1145-Green-St-94109/unit-1/home/28890599,San Francisco MLS,421599725,N,Y,37.798084,-122.418039
MLS Listing,,Condo/Co-op,229 Dorado Ter,San Francisco,CA,94112,1049000,3,2.0,San Francisco,1398,1994,1990,1,750,375,Active,October-2-2021 01:00 PM,October-2-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/229-Dorado-Ter-94112/home/864784,San Francisco MLS,421598562,N,Y,37.7261593,-122.4616679
MLS Listing,,Multi-Family (2-4 Unit),1924 - 1926 22nd St,San Francisco,CA,94107,1250000,1,,San Francisco,1152,994,1927,1,1085,,Active,October-2-2021 01:00 PM,October-2-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/1924-22nd-St-94107/home/52059306,San Francisco MLS,421599735,N,Y,37.7573339,-122.4004671
MLS Listing,,Single Family Residential,45 Farnum St,San Francisco,CA,94131,1595000,3,2.0,San Francisco,1387,2504,1950,1,1150,,Active,September-30-2021 05:00 PM,September-30-2021 07:00 PM,http://www.redfin.com/CA/San-Francisco/45-Farnum-St-94131/home/844876,San Francisco MLS,421585279,N,Y,37.7396177,-122.434183
MLS Listing,,Single Family Residential,3 Laussat St,San Francisco,CA,94102,1595000,2,2.0,San Francisco,1555,1097,1924,1,1026,,Active,October-2-2021 12:00 PM,October-2-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/3-Laussat-St-94102/home/1963794,San Francisco MLS,421599411,N,Y,37.7719444,-122.4273407
MLS Listing,,Single Family Residential,1360 11th Ave,San Francisco,CA,94122,2495000,3,2.5,San Francisco,2065,2996,1912,1,1208,,Active,October-2-2021 11:00 AM,October-2-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/1360-11th-Ave-94122/home/1368158,San Francisco MLS,421598517,N,Y,37.7628588,-122.4681637
MLS Listing,,Condo/Co-op,1 3rd Ave,San Francisco,CA,94118,1995000,2,2.5,San Francisco,1905,4181,1913,1,1047,805,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1-3rd-Ave-94118/home/1128234,San Francisco MLS,421598642,N,Y,37.787079,-122.4616733
MLS Listing,,Single Family Residential,1550 38th Ave,San Francisco,CA,94112,1195000,2,1.0,San Francisco,1650,2996,1939,1,724,,Active,October-1-2021 01:30 PM,October-1-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1550-38th-Ave-94122/home/883954,San Francisco MLS,421598653,N,Y,37.7579901,-122.4968501
MLS Listing,,Single Family Residential,150 24th Ave,San Francisco,CA,94121,4500000,4,3.0,San Francisco,3870,3149,1912,1,1163,,Active,October-1-2021 04:00 PM,October-1-2021 06:00 PM,http://www.redfin.com/CA/San-Francisco/150-24th-Ave-94121/home/1847018,San Francisco MLS,421599186,N,Y,37.7865076,-122.4838826
MLS Listing,,Multi-Family (2-4 Unit),2034 - 2036 Greenwich St,San Francisco,CA,94123,3450000,0,,San Francisco,2910,1500,,1,1186,,Active,,,http://www.redfin.com/CA/San-Francisco/2034-Greenwich-St-94123/home/1514492,San Francisco MLS,421598561,N,Y,37.7994603,-122.4332882
MLS Listing,,Condo/Co-op,1458 Broadway #2,San Francisco,CA,94109,2500000,3,2.0,San Francisco,,5019,,1,,769,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1458-Broadway-94109/unit-2/home/176570923,San Francisco MLS,421590442,N,Y,37.7962764,-122.4211966
MLS Listing,,Condo/Co-op,1412 Jackson St,San Francisco,CA,94109,2399000,3,2.0,San Francisco,1980,3094,1908,1,1212,302,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1412-Jackson-St-94109/home/546319,San Francisco MLS,421598597,N,Y,37.7947831,-122.4185027
MLS Listing,,Single Family Residential,367 Prentiss St,San Francisco,CA,94110,1475000,3,1.0,San Francisco,1150,1750,1909,1,1283,,Active,October-2-2021 01:00 PM,October-2-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/367-Prentiss-St-94110/home/763231,San Francisco MLS,421598218,N,Y,37.738831,-122.4119397
MLS Listing,,Condo/Co-op,219 Brannan St Unit 5C,San Francisco,CA,94107,950000,1,1.5,San Francisco,905,82966,2000,1,1050,1204,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/219-Brannan-St-94107/unit-5C/home/846409,San Francisco MLS,421584482,N,Y,37.7830623,-122.3901122
MLS Listing,,Condo/Co-op,2036 Greenwich St,San Francisco,CA,94123,1295000,2,1.0,San Francisco,1225,1500,1924,1,1057,,Active,October-3-2021 02:00 PM,October-3-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2036-Greenwich-St-94123/home/176570922,San Francisco MLS,421598541,N,Y,37.799388,-122.4333164
MLS Listing,,Single Family Residential,627 Congo St,San Francisco,CA,94131,1095000,2,1.0,San Francisco,1100,2308,1941,1,995,,Active,October-2-2021 01:00 PM,October-2-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/627-Congo-St-94131/home/2021905,San Francisco MLS,421598578,N,Y,37.734784,-122.4421788
MLS Listing,,Condo/Co-op,200 Townsend St #31,San Francisco,CA,94107,850000,1,2.0,San Francisco,,,2003,1,,624,Active,,,http://www.redfin.com/CA/San-Francisco/200-Townsend-St-94107/unit-31/home/2067394,San Francisco MLS,421585720,N,Y,37.7789208,-122.3932323
MLS Listing,,Single Family Residential,3900 San Bruno Ave,San Francisco,CA,94134,699888,2,1.0,San Francisco,763,1498,1951,1,917,,Active,October-2-2021 11:00 AM,October-2-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/3900-San-Bruno-Ave-94134/home/1204684,San Francisco MLS,421599539,N,Y,37.7147062,-122.4015852
MLS Listing,,Condo/Co-op,329 Prospect Ave,San Francisco,CA,94110,1195000,2,2.0,San Francisco,987,,1911,1,1211,300,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/329-Prospect-Ave-94110/home/1583506,San Francisco MLS,421599218,N,Y,37.7408696,-122.4201869
MLS Listing,,Condo/Co-op,435 China Basin St #430,San Francisco,CA,94158,1650000,2,2.0,San Francisco,1318,122891,2012,1,1252,893,Active,,,http://www.redfin.com/CA/San-Francisco/435-China-Basin-St-94158/unit-430/home/40629280,BAREIS,421599161,N,Y,37.7718864,-122.3885728
MLS Listing,,Condo/Co-op,1760 Ofarrell St #18,San Francisco,CA,94115,998000,2,2.0,San Francisco,1061,22344,1984,1,941,570,Active,October-2-2021 01:00 PM,October-2-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/1760-O-Farrell-St-94115/unit-18/home/1991827,San Francisco MLS,421599285,N,Y,37.7833903,-122.4337537
MLS Listing,,Condo/Co-op,855 Folsom St #734,San Francisco,CA,94107,899000,1,1.5,San Francisco,1035,55687,2001,1,869,682,Active,October-3-2021 02:00 PM,October-3-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/855-Folsom-St-94107/unit-734/home/12397881,San Francisco MLS,421598046,N,Y,37.7810381,-122.4022553
MLS Listing,,Single Family Residential,1958 30th Ave,San Francisco,CA,94116,1195000,3,2.0,San Francisco,1512,2996,1940,1,790,,Active,,,http://www.redfin.com/CA/San-Francisco/1958-30th-Ave-94116/home/645619,San Francisco MLS,421599647,N,Y,37.7507866,-122.4878102
MLS Listing,,Condo/Co-op,342 Hayes St Unit B,San Francisco,CA,94102,1360000,2,2.5,San Francisco,1136,6000,1996,1,1197,565,Active,October-3-2021 02:00 PM,October-3-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/342-Hayes-St-94102/unit-B/home/578629,San Francisco MLS,421599645,N,Y,37.7772472,-122.4221849
